step,count_action_fam,count_floodplain_fam,risk_averse,seed
18,33,421,0.3,1523
19,28,424,0.3,1523
20,32,426,0.3,1523
21,36,419,0.3,1523
22,31,422,0.3,1523
23,25,423,0.3,1523
24,24,421,0.3,1523
25,34,424,0.3,1523
26,27,426,0.3,1523
27,30,426,0.3,1523
28,19,426,0.3,1523
29,32,430,0.3,1523
30,28,428,0.3,1523
31,34,429,0.3,1523
32,39,431,0.3,1523
33,23,434,0.3,1523
34,23,431,0.3,1523
35,22,432,0.3,1523
36,27,432,0.3,1523
37,24,429,0.3,1523
38,34,431,0.3,1523
39,22,434,0.3,1523
40,33,433,0.3,1523
41,34,429,0.3,1523
42,26,426,0.3,1523
43,33,425,0.3,1523
44,28,426,0.3,1523
45,30,427,0.3,1523
46,30,426,0.3,1523
47,35,425,0.3,1523
48,28,427,0.3,1523
49,29,427,0.3,1523
50,27,428,0.3,1523
0,0,437,0.7,1523
1,31,425,0.7,1523
2,34,416,0.7,1523
3,34,409,0.7,1523
4,25,405,0.7,1523
5,25,407,0.7,1523
6,31,407,0.7,1523
7,25,408,0.7,1523
8,24,408,0.7,1523
9,29,409,0.7,1523
10,34,411,0.7,1523
11,27,415,0.7,1523
12,39,415,0.7,1523
13,24,413,0.7,1523
14,30,417,0.7,1523
15,23,414,0.7,1523
16,34,413,0.7,1523
17,40,421,0.7,1523
18,33,421,0.7,1523
19,28,424,0.7,1523
20,32,426,0.7,1523
21,36,419,0.7,1523
22,31,422,0.7,1523
23,25,423,0.7,1523
24,24,421,0.7,1523
25,34,424,0.7,1523
26,27,426,0.7,1523
27,30,426,0.7,1523
28,19,426,0.7,1523
29,32,430,0.7,1523
30,28,428,0.7,1523
31,34,429,0.7,1523
32,39,431,0.7,1523
33,23,434,0.7,1523
34,23,431,0.7,1523
35,22,432,0.7,1523
36,27,432,0.7,1523
37,24,429,0.7,1523
38,34,431,0.7,1523
39,22,434,0.7,1523
40,33,433,0.7,1523
41,34,429,0.7,1523
42,26,426,0.7,1523
43,33,425,0.7,1523
44,28,426,0.7,1523
45,30,427,0.7,1523
46,30,426,0.7,1523
47,35,425,0.7,1523
48,28,427,0.7,1523
49,29,427,0.7,1523
50,27,428,0.7,1523
0,0,418,0.3,1524
1,39,400,0.3,1524
2,33,389,0.3,1524
3,23,386,0.3,1524
4,28,386,0.3,1524
5,29,385,0.3,1524
6,29,392,0.3,1524
7,33,394,0.3,1524
8,22,395,0.3,1524
9,27,396,0.3,1524
10,19,396,0.3,1524
11,28,395,0.3,1524
12,31,396,0.3,1524
13,28,400,0.3,1524
14,39,400,0.3,1524
15,28,396,0.3,1524
16,31,399,0.3,1524
17,39,396,0.3,1524
18,35,403,0.3,1524
19,22,402,0.3,1524
20,34,407,0.3,1524
21,30,410,0.3,1524
22,24,414,0.3,1524
23,26,408,0.3,1524
24,31,410,0.3,1524
25,20,408,0.3,1524
26,21,411,0.3,1524
27,31,411,0.3,1524
28,24,411,0.3,1524
29,32,416,0.3,1524
30,38,416,0.3,1524
31,28,406,0.3,1524
32,115,352,0.3,1524
33,99,332,0.3,1524
34,92,320,0.3,1524
35,91,316,0.3,1524
36,103,308,0.3,1524
37,85,311,0.3,1524
38,92,304,0.3,1524
39,82,298,0.3,1524
40,84,296,0.3,1524
41,88,301,0.3,1524
42,29,310,0.3,1524
43,28,311,0.3,1524
44,30,314,0.3,1524
45,31,317,0.3,1524
46,32,323,0.3,1524
47,35,325,0.3,1524
48,27,330,0.3,1524
49,42,331,0.3,1524
50,34,336,0.3,1524
0,0,418,0.7,1524
1,39,400,0.7,1524
2,33,389,0.7,1524
3,23,386,0.7,1524
4,28,386,0.7,1524
5,29,385,0.7,1524
6,29,392,0.7,1524
7,33,394,0.7,1524
8,22,395,0.7,1524
9,27,396,0.7,1524
10,19,396,0.7,1524
11,28,395,0.7,1524
12,31,396,0.7,1524
13,28,400,0.7,1524
14,39,400,0.7,1524
15,28,396,0.7,1524
16,31,399,0.7,1524
17,39,396,0.7,1524
18,35,403,0.7,1524
19,22,402,0.7,1524
20,34,407,0.7,1524
21,30,410,0.7,1524
22,24,414,0.7,1524
23,26,408,0.7,1524
24,31,410,0.7,1524
25,20,408,0.7,1524
26,21,411,0.7,1524
27,31,411,0.7,1524
28,24,411,0.7,1524
29,32,416,0.7,1524
30,38,416,0.7,1524
31,28,406,0.7,1524
32,43,386,0.7,1524
33,23,379,0.7,1524
34,26,371,0.7,1524
35,28,365,0.7,1524
36,33,361,0.7,1524
37,37,356,0.7,1524
38,24,348,0.7,1524
39,28,348,0.7,1524
40,18,346,0.7,1524
41,37,351,0.7,1524
42,24,358,0.7,1524
43,28,363,0.7,1524
44,30,364,0.7,1524
45,32,363,0.7,1524
46,32,367,0.7,1524
47,28,374,0.7,1524
48,39,375,0.7,1524
49,30,377,0.7,1524
50,38,383,0.7,1524
0,0,439,0.3,1525
1,34,421,0.3,1525
2,30,409,0.3,1525
3,29,401,0.3,1525
4,33,398,0.3,1525
5,24,398,0.3,1525
6,29,400,0.3,1525
7,31,400,0.3,1525
8,29,398,0.3,1525
9,36,400,0.3,1525
10,29,396,0.3,1525
11,31,389,0.3,1525
12,47,390,0.3,1525
13,19,388,0.3,1525
14,33,386,0.3,1525
15,42,380,0.3,1525
16,34,381,0.3,1525
17,19,381,0.3,1525
18,27,384,0.3,1525
19,27,391,0.3,1525
20,29,400,0.3,1525
21,22,401,0.3,1525
22,38,400,0.3,1525
23,31,400,0.3,1525
24,26,404,0.3,1525
25,32,403,0.3,1525
26,28,406,0.3,1525
27,24,409,0.3,1525
28,32,406,0.3,1525
29,30,411,0.3,1525
30,29,410,0.3,1525
31,30,412,0.3,1525
32,30,412,0.3,1525
33,23,413,0.3,1525
34,24,410,0.3,1525
35,19,411,0.3,1525
36,31,414,0.3,1525
37,34,412,0.3,1525
38,32,412,0.3,1525
39,28,414,0.3,1525
40,22,414,0.3,1525
41,21,416,0.3,1525
42,23,415,0.3,1525
43,26,415,0.3,1525
44,46,415,0.3,1525
45,32,417,0.3,1525
46,21,417,0.3,1525
47,35,417,0.3,1525
48,31,416,0.3,1525
49,35,418,0.3,1525
50,23,419,0.3,1525
0,0,439,0.7,1525
1,34,421,0.7,1525
2,30,409,0.7,1525
3,29,401,0.7,1525
4,33,398,0.7,1525
5,24,398,0.7,1525
6,29,400,0.7,1525
7,31,400,0.7,1525
8,29,398,0.7,1525
9,36,400,0.7,1525
10,25,399,0.7,1525
11,24,399,0.7,1525
12,45,394,0.7,1525
13,16,395,0.7,1525
14,29,396,0.7,1525
15,38,399,0.7,1525
16,29,395,0.7,1525
17,18,396,0.7,1525
18,27,397,0.7,1525
19,25,403,0.7,1525
20,29,402,0.7,1525
21,22,401,0.7,1525
22,38,402,0.7,1525
23,30,407,0.7,1525
24,25,403,0.7,1525
25,34,405,0.7,1525
26,28,409,0.7,1525
27,24,407,0.7,1525
28,31,406,0.7,1525
29,31,411,0.7,1525
30,28,411,0.7,1525
31,30,412,0.7,1525
32,31,411,0.7,1525
33,24,413,0.7,1525
34,24,414,0.7,1525
35,19,414,0.7,1525
36,31,414,0.7,1525
37,33,414,0.7,1525
38,32,412,0.7,1525
39,29,412,0.7,1525
40,22,405,0.7,1525
41,21,398,0.7,1525
42,24,391,0.7,1525
43,26,385,0.7,1525
44,50,367,0.7,1525
45,33,357,0.7,1525
46,22,347,0.7,1525
47,35,342,0.7,1525
48,31,336,0.7,1525
49,34,329,0.7,1525
50,27,341,0.7,1525
0,0,429,0.3,1526
1,33,410,0.3,1526
2,27,403,0.3,1526
3,29,401,0.3,1526
4,25,401,0.3,1526
5,28,399,0.3,1526
6,17,399,0.3,1526
7,30,392,0.3,1526
8,32,389,0.3,1526
9,36,391,0.3,1526
10,34,391,0.3,1526
11,29,390,0.3,1526
12,23,389,0.3,1526
13,35,392,0.3,1526
14,21,394,0.3,1526
15,26,392,0.3,1526
16,29,394,0.3,1526
17,38,394,0.3,1526
18,22,394,0.3,1526
19,24,397,0.3,1526
20,32,404,0.3,1526
21,27,405,0.3,1526
22,38,405,0.3,1526
23,36,407,0.3,1526
24,35,405,0.3,1526
25,37,406,0.3,1526
26,35,411,0.3,1526
27,33,413,0.3,1526
28,26,412,0.3,1526
29,28,416,0.3,1526
30,32,416,0.3,1526
31,28,416,0.3,1526
32,29,416,0.3,1526
33,35,417,0.3,1526
34,28,418,0.3,1526
35,30,418,0.3,1526
36,29,420,0.3,1526
37,42,417,0.3,1526
38,20,420,0.3,1526
39,35,418,0.3,1526
40,28,424,0.3,1526
41,21,424,0.3,1526
42,28,422,0.3,1526
43,27,422,0.3,1526
44,27,423,0.3,1526
45,29,427,0.3,1526
46,33,428,0.3,1526
47,31,426,0.3,1526
48,29,428,0.3,1526
49,35,426,0.3,1526
50,34,425,0.3,1526
0,0,429,0.7,1526
1,33,410,0.7,1526
2,27,403,0.7,1526
3,29,401,0.7,1526
4,25,401,0.7,1526
5,28,399,0.7,1526
6,17,399,0.7,1526
7,30,392,0.7,1526
8,32,389,0.7,1526
9,36,391,0.7,1526
10,34,391,0.7,1526
11,29,390,0.7,1526
12,23,389,0.7,1526
13,35,392,0.7,1526
14,21,394,0.7,1526
15,26,392,0.7,1526
16,29,394,0.7,1526
17,38,394,0.7,1526
18,22,394,0.7,1526
19,24,397,0.7,1526
20,32,404,0.7,1526
21,27,405,0.7,1526
22,38,405,0.7,1526
23,36,407,0.7,1526
24,35,405,0.7,1526
25,37,406,0.7,1526
26,35,411,0.7,1526
27,33,413,0.7,1526
28,26,412,0.7,1526
29,28,416,0.7,1526
30,32,416,0.7,1526
31,28,416,0.7,1526
32,29,416,0.7,1526
33,35,417,0.7,1526
34,28,418,0.7,1526
35,30,418,0.7,1526
36,29,420,0.7,1526
37,42,417,0.7,1526
38,20,420,0.7,1526
39,35,418,0.7,1526
40,28,424,0.7,1526
41,21,424,0.7,1526
42,28,422,0.7,1526
43,27,422,0.7,1526
44,27,423,0.7,1526
45,29,427,0.7,1526
46,33,428,0.7,1526
47,31,426,0.7,1526
48,29,428,0.7,1526
49,35,426,0.7,1526
50,34,425,0.7,1526
0,0,453,0.3,1527
1,31,440,0.3,1527
2,28,429,0.3,1527
3,27,421,0.3,1527
4,31,410,0.3,1527
5,36,410,0.3,1527
6,31,412,0.3,1527
7,26,409,0.3,1527
8,31,407,0.3,1527
9,38,407,0.3,1527
10,44,405,0.3,1527
11,20,405,0.3,1527
12,31,405,0.3,1527
13,32,409,0.3,1527
14,25,409,0.3,1527
15,29,411,0.3,1527
16,27,411,0.3,1527
17,33,412,0.3,1527
18,32,404,0.3,1527
19,83,354,0.3,1527
20,58,322,0.3,1527
21,68,285,0.3,1527
22,69,266,0.3,1527
23,62,244,0.3,1527
24,52,238,0.3,1527
25,71,230,0.3,1527
26,51,221,0.3,1527
27,61,212,0.3,1527
28,62,226,0.3,1527
29,31,239,0.3,1527
30,24,246,0.3,1527
31,20,250,0.3,1527
32,33,259,0.3,1527
33,36,266,0.3,1527
34,30,273,0.3,1527
35,27,279,0.3,1527
36,25,288,0.3,1527
37,34,298,0.3,1527
38,24,298,0.3,1527
39,27,304,0.3,1527
40,28,311,0.3,1527
41,35,317,0.3,1527
42,26,321,0.3,1527
43,30,328,0.3,1527
44,28,331,0.3,1527
45,34,337,0.3,1527
46,41,345,0.3,1527
47,27,346,0.3,1527
48,35,346,0.3,1527
49,33,348,0.3,1527
50,32,351,0.3,1527
0,0,453,0.7,1527
1,31,440,0.7,1527
2,28,429,0.7,1527
3,27,421,0.7,1527
4,31,410,0.7,1527
5,36,410,0.7,1527
6,31,412,0.7,1527
7,26,409,0.7,1527
8,31,407,0.7,1527
9,38,407,0.7,1527
10,44,405,0.7,1527
11,20,405,0.7,1527
12,31,405,0.7,1527
13,32,409,0.7,1527
14,25,409,0.7,1527
15,29,411,0.7,1527
16,27,411,0.7,1527
17,33,412,0.7,1527
18,32,404,0.7,1527
19,33,393,0.7,1527
20,27,387,0.7,1527
21,29,374,0.7,1527
22,28,366,0.7,1527
23,28,356,0.7,1527
24,24,351,0.7,1527
25,29,345,0.7,1527
26,26,333,0.7,1527
27,29,325,0.7,1527
28,29,338,0.7,1527
29,36,340,0.7,1527
30,26,346,0.7,1527
31,24,349,0.7,1527
32,24,354,0.7,1527
33,43,363,0.7,1527
34,25,364,0.7,1527
35,27,366,0.7,1527
36,31,367,0.7,1527
37,24,374,0.7,1527
38,33,377,0.7,1527
39,23,380,0.7,1527
40,28,381,0.7,1527
41,31,385,0.7,1527
42,35,386,0.7,1527
43,28,394,0.7,1527
44,30,397,0.7,1527
45,29,399,0.7,1527
46,39,400,0.7,1527
47,30,401,0.7,1527
48,32,405,0.7,1527
49,33,406,0.7,1527
50,37,409,0.7,1527
0,0,430,0.3,1528
1,38,419,0.3,1528
2,24,413,0.3,1528
3,34,403,0.3,1528
4,27,403,0.3,1528
5,31,398,0.3,1528
6,33,401,0.3,1528
7,25,397,0.3,1528
8,24,396,0.3,1528
9,27,396,0.3,1528
10,30,404,0.3,1528
11,34,401,0.3,1528
12,26,400,0.3,1528
13,32,403,0.3,1528
14,37,403,0.3,1528
15,29,404,0.3,1528
16,28,409,0.3,1528
17,21,406,0.3,1528
18,32,408,0.3,1528
19,32,407,0.3,1528
20,31,409,0.3,1528
21,42,407,0.3,1528
22,26,407,0.3,1528
23,28,409,0.3,1528
24,28,406,0.3,1528
25,31,405,0.3,1528
26,24,410,0.3,1528
27,28,412,0.3,1528
28,32,411,0.3,1528
29,24,412,0.3,1528
30,36,413,0.3,1528
31,24,411,0.3,1528
32,28,409,0.3,1528
33,31,413,0.3,1528
34,22,414,0.3,1528
35,31,417,0.3,1528
36,28,414,0.3,1528
37,36,414,0.3,1528
38,39,414,0.3,1528
39,39,411,0.3,1528
40,36,414,0.3,1528
41,20,406,0.3,1528
42,115,351,0.3,1528
43,110,322,0.3,1528
44,98,315,0.3,1528
45,77,304,0.3,1528
46,88,300,0.3,1528
47,98,288,0.3,1528
48,92,290,0.3,1528
49,81,290,0.3,1528
50,77,287,0.3,1528
0,0,430,0.7,1528
1,38,419,0.7,1528
2,24,413,0.7,1528
3,34,403,0.7,1528
4,27,403,0.7,1528
5,31,398,0.7,1528
6,33,401,0.7,1528
7,25,397,0.7,1528
8,24,396,0.7,1528
9,27,396,0.7,1528
10,30,404,0.7,1528
11,34,401,0.7,1528
12,26,400,0.7,1528
13,32,403,0.7,1528
14,37,403,0.7,1528
15,29,404,0.7,1528
16,28,409,0.7,1528
17,21,406,0.7,1528
18,32,408,0.7,1528
19,32,407,0.7,1528
20,31,409,0.7,1528
21,42,407,0.7,1528
22,26,407,0.7,1528
23,28,409,0.7,1528
24,28,406,0.7,1528
25,31,405,0.7,1528
26,24,410,0.7,1528
27,28,412,0.7,1528
28,32,411,0.7,1528
29,24,412,0.7,1528
30,36,413,0.7,1528
31,24,411,0.7,1528
32,28,409,0.7,1528
33,31,413,0.7,1528
34,22,414,0.7,1528
35,31,417,0.7,1528
36,28,414,0.7,1528
37,36,414,0.7,1528
38,39,414,0.7,1528
39,39,411,0.7,1528
40,36,414,0.7,1528
41,20,406,0.7,1528
42,30,397,0.7,1528
43,36,386,0.7,1528
44,28,379,0.7,1528
45,29,370,0.7,1528
46,30,361,0.7,1528
47,33,353,0.7,1528
48,32,350,0.7,1528
49,35,346,0.7,1528
50,27,342,0.7,1528
0,0,420,0.3,1529
1,32,416,0.3,1529
2,34,404,0.3,1529
3,31,397,0.3,1529
4,112,339,0.3,1529
5,93,315,0.3,1529
6,107,315,0.3,1529
7,88,316,0.3,1529
8,86,310,0.3,1529
9,83,305,0.3,1529
10,99,301,0.3,1529
11,83,300,0.3,1529
12,85,297,0.3,1529
13,87,304,0.3,1529
14,36,306,0.3,1529
15,22,305,0.3,1529
16,76,267,0.3,1529
17,50,242,0.3,1529
18,57,226,0.3,1529
19,41,219,0.3,1529
20,46,207,0.3,1529
21,45,203,0.3,1529
22,52,199,0.3,1529
23,48,191,0.3,1529
24,53,190,0.3,1529
25,54,205,0.3,1529
26,27,218,0.3,1529
27,34,232,0.3,1529
28,30,240,0.3,1529
29,29,249,0.3,1529
30,39,259,0.3,1529
31,28,267,0.3,1529
32,31,280,0.3,1529
33,29,285,0.3,1529
34,24,290,0.3,1529
35,32,299,0.3,1529
36,29,305,0.3,1529
37,28,311,0.3,1529
38,33,318,0.3,1529
39,32,323,0.3,1529
40,31,329,0.3,1529
41,34,331,0.3,1529
42,26,336,0.3,1529
43,32,340,0.3,1529
44,26,343,0.3,1529
45,34,348,0.3,1529
46,22,351,0.3,1529
47,37,353,0.3,1529
48,31,356,0.3,1529
49,34,360,0.3,1529
50,34,364,0.3,1529
0,0,420,0.7,1529
1,32,416,0.7,1529
2,34,404,0.7,1529
3,31,397,0.7,1529
4,34,383,0.7,1529
5,34,371,0.7,1529
6,42,356,0.7,1529
7,36,344,0.7,1529
8,35,329,0.7,1529
9,30,327,0.7,1529
10,42,317,0.7,1529
11,34,310,0.7,1529
12,28,309,0.7,1529
13,32,304,0.7,1529
14,36,301,0.7,1529
15,27,301,0.7,1529
16,31,299,0.7,1529
17,26,303,0.7,1529
18,30,303,0.7,1529
19,32,300,0.7,1529
20,27,313,0.7,1529
21,27,328,0.7,1529
22,31,337,0.7,1529
23,36,345,0.7,1529
24,31,357,0.7,1529
25,39,359,0.7,1529
26,30,365,0.7,1529
27,32,367,0.7,1529
28,35,375,0.7,1529
29,28,378,0.7,1529
30,30,382,0.7,1529
31,33,385,0.7,1529
32,36,389,0.7,1529
33,30,392,0.7,1529
34,22,394,0.7,1529
35,28,400,0.7,1529
36,34,402,0.7,1529
37,30,403,0.7,1529
38,29,403,0.7,1529
39,30,405,0.7,1529
40,30,403,0.7,1529
41,30,405,0.7,1529
42,33,407,0.7,1529
43,25,406,0.7,1529
44,33,404,0.7,1529
45,27,406,0.7,1529
46,35,409,0.7,1529
47,24,410,0.7,1529
48,39,409,0.7,1529
49,31,409,0.7,1529
50,30,409,0.7,1529
0,0,430,0.3,1530
1,27,422,0.3,1530
2,32,409,0.3,1530
3,33,404,0.3,1530
4,30,397,0.3,1530
5,26,394,0.3,1530
6,40,388,0.3,1530
7,25,391,0.3,1530
8,22,388,0.3,1530
9,32,386,0.3,1530
10,26,390,0.3,1530
11,36,392,0.3,1530
12,20,393,0.3,1530
13,19,396,0.3,1530
14,30,392,0.3,1530
15,27,398,0.3,1530
16,28,398,0.3,1530
17,26,401,0.3,1530
18,25,400,0.3,1530
19,30,402,0.3,1530
20,24,405,0.3,1530
21,32,402,0.3,1530
22,35,402,0.3,1530
23,32,406,0.3,1530
24,27,406,0.3,1530
25,22,408,0.3,1530
26,29,408,0.3,1530
27,26,404,0.3,1530
28,32,407,0.3,1530
29,24,407,0.3,1530
30,22,410,0.3,1530
31,35,412,0.3,1530
32,31,411,0.3,1530
33,27,413,0.3,1530
34,39,411,0.3,1530
35,30,411,0.3,1530
36,21,415,0.3,1530
37,33,416,0.3,1530
38,32,413,0.3,1530
39,29,413,0.3,1530
40,29,413,0.3,1530
41,30,413,0.3,1530
42,22,412,0.3,1530
43,32,412,0.3,1530
44,30,415,0.3,1530
45,32,419,0.3,1530
46,29,417,0.3,1530
47,26,418,0.3,1530
48,31,410,0.3,1530
49,93,349,0.3,1530
50,72,323,0.3,1530
0,0,430,0.7,1530
1,27,422,0.7,1530
2,32,409,0.7,1530
3,33,404,0.7,1530
4,30,397,0.7,1530
5,26,394,0.7,1530
6,40,388,0.7,1530
7,25,391,0.7,1530
8,22,388,0.7,1530
9,32,386,0.7,1530
10,26,390,0.7,1530
11,36,392,0.7,1530
12,20,393,0.7,1530
13,19,396,0.7,1530
14,30,392,0.7,1530
15,27,398,0.7,1530
16,28,398,0.7,1530
17,26,401,0.7,1530
18,25,400,0.7,1530
19,30,402,0.7,1530
20,24,405,0.7,1530
21,32,402,0.7,1530
22,35,402,0.7,1530
23,32,406,0.7,1530
24,27,406,0.7,1530
25,22,408,0.7,1530
26,29,408,0.7,1530
27,26,404,0.7,1530
28,32,407,0.7,1530
29,24,407,0.7,1530
30,22,410,0.7,1530
31,35,412,0.7,1530
32,31,411,0.7,1530
33,27,413,0.7,1530
34,39,411,0.7,1530
35,30,411,0.7,1530
36,21,415,0.7,1530
37,33,416,0.7,1530
38,32,413,0.7,1530
39,29,413,0.7,1530
40,29,413,0.7,1530
41,30,413,0.7,1530
42,22,412,0.7,1530
43,32,412,0.7,1530
44,30,415,0.7,1530
45,32,419,0.7,1530
46,29,417,0.7,1530
47,26,418,0.7,1530
48,31,410,0.7,1530
49,29,400,0.7,1530
50,30,389,0.7,1530
0,0,466,0.3,1531
1,35,449,0.3,1531
2,36,435,0.3,1531
3,28,430,0.3,1531
4,22,430,0.3,1531
5,32,428,0.3,1531
6,36,425,0.3,1531
7,24,426,0.3,1531
8,23,426,0.3,1531
9,23,430,0.3,1531
10,31,428,0.3,1531
11,33,425,0.3,1531
12,22,428,0.3,1531
13,27,431,0.3,1531
14,29,429,0.3,1531
15,22,429,0.3,1531
16,46,430,0.3,1531
17,24,431,0.3,1531
18,18,434,0.3,1531
19,33,432,0.3,1531
20,40,429,0.3,1531
21,31,432,0.3,1531
22,25,432,0.3,1531
23,27,432,0.3,1531
24,38,430,0.3,1531
25,24,432,0.3,1531
26,31,433,0.3,1531
27,25,429,0.3,1531
28,35,430,0.3,1531
29,21,430,0.3,1531
30,47,428,0.3,1531
31,26,429,0.3,1531
32,27,430,0.3,1531
33,28,427,0.3,1531
34,27,428,0.3,1531
35,34,430,0.3,1531
36,20,435,0.3,1531
37,37,431,0.3,1531
38,28,433,0.3,1531
39,24,431,0.3,1531
40,22,430,0.3,1531
41,36,430,0.3,1531
42,29,433,0.3,1531
43,42,428,0.3,1531
44,28,425,0.3,1531
45,32,425,0.3,1531
46,27,430,0.3,1531
47,29,420,0.3,1531
48,144,382,0.3,1531
49,118,365,0.3,1531
50,121,358,0.3,1531
0,0,466,0.7,1531
1,35,449,0.7,1531
2,36,435,0.7,1531
3,28,430,0.7,1531
4,22,430,0.7,1531
5,32,428,0.7,1531
6,36,425,0.7,1531
7,24,426,0.7,1531
8,23,426,0.7,1531
9,23,430,0.7,1531
10,31,428,0.7,1531
11,33,425,0.7,1531
12,22,428,0.7,1531
13,27,431,0.7,1531
14,29,429,0.7,1531
15,22,429,0.7,1531
16,46,430,0.7,1531
17,24,431,0.7,1531
18,18,434,0.7,1531
19,33,432,0.7,1531
20,40,429,0.7,1531
21,31,432,0.7,1531
22,25,432,0.7,1531
23,27,432,0.7,1531
24,38,430,0.7,1531
25,24,432,0.7,1531
26,31,433,0.7,1531
27,25,429,0.7,1531
28,35,430,0.7,1531
29,21,430,0.7,1531
30,47,428,0.7,1531
31,26,429,0.7,1531
32,27,430,0.7,1531
33,28,427,0.7,1531
34,27,428,0.7,1531
35,34,430,0.7,1531
36,20,435,0.7,1531
37,37,431,0.7,1531
38,28,433,0.7,1531
39,24,431,0.7,1531
40,22,430,0.7,1531
41,36,430,0.7,1531
42,29,433,0.7,1531
43,42,428,0.7,1531
44,28,425,0.7,1531
45,32,425,0.7,1531
46,27,430,0.7,1531
47,29,420,0.7,1531
48,28,409,0.7,1531
49,22,404,0.7,1531
50,33,393,0.7,1531
0,0,446,0.3,1532
1,33,438,0.3,1532
2,36,429,0.3,1532
3,34,422,0.3,1532
4,32,429,0.3,1532
5,28,429,0.3,1532
6,25,431,0.3,1532
7,25,426,0.3,1532
8,25,422,0.3,1532
9,77,379,0.3,1532
10,54,358,0.3,1532
11,56,325,0.3,1532
12,54,305,0.3,1532
13,46,285,0.3,1532
14,50,264,0.3,1532
15,52,252,0.3,1532
16,37,240,0.3,1532
17,39,235,0.3,1532
18,47,250,0.3,1532
19,40,242,0.3,1532
20,78,236,0.3,1532
21,90,238,0.3,1532
22,79,240,0.3,1532
23,77,246,0.3,1532
24,73,245,0.3,1532
25,57,249,0.3,1532
26,72,250,0.3,1532
27,70,254,0.3,1532
28,75,257,0.3,1532
29,70,266,0.3,1532
30,34,274,0.3,1532
31,38,282,0.3,1532
32,28,286,0.3,1532
33,33,293,0.3,1532
34,42,299,0.3,1532
35,23,301,0.3,1532
36,29,307,0.3,1532
37,28,313,0.3,1532
38,24,317,0.3,1532
39,45,321,0.3,1532
40,36,327,0.3,1532
41,34,331,0.3,1532
42,23,335,0.3,1532
43,46,339,0.3,1532
44,35,343,0.3,1532
45,21,343,0.3,1532
46,40,349,0.3,1532
47,23,351,0.3,1532
48,32,351,0.3,1532
49,26,350,0.3,1532
50,23,354,0.3,1532
0,0,446,0.7,1532
1,33,438,0.7,1532
2,36,429,0.7,1532
3,34,422,0.7,1532
4,32,429,0.7,1532
5,28,429,0.7,1532
6,25,431,0.7,1532
7,25,426,0.7,1532
8,25,422,0.7,1532
9,42,413,0.7,1532
10,33,405,0.7,1532
11,25,399,0.7,1532
12,34,393,0.7,1532
13,26,386,0.7,1532
14,28,380,0.7,1532
15,36,374,0.7,1532
16,32,368,0.7,1532
17,29,360,0.7,1532
18,35,373,0.7,1532
19,41,360,0.7,1532
20,27,351,0.7,1532
21,34,344,0.7,1532
22,35,333,0.7,1532
23,29,324,0.7,1532
24,26,319,0.7,1532
25,27,311,0.7,1532
26,22,305,0.7,1532
27,26,298,0.7,1532
28,33,293,0.7,1532
29,35,305,0.7,1532
30,37,320,0.7,1532
31,32,328,0.7,1532
32,34,337,0.7,1532
33,32,345,0.7,1532
34,34,351,0.7,1532
35,36,354,0.7,1532
36,27,360,0.7,1532
37,25,365,0.7,1532
38,25,367,0.7,1532
39,39,369,0.7,1532
40,39,375,0.7,1532
41,37,378,0.7,1532
42,23,382,0.7,1532
43,42,387,0.7,1532
44,40,389,0.7,1532
45,24,390,0.7,1532
46,31,394,0.7,1532
47,30,395,0.7,1532
48,30,396,0.7,1532
49,26,400,0.7,1532
50,25,400,0.7,1532
0,0,448,0.3,1533
1,29,439,0.3,1533
2,24,426,0.3,1533
3,30,416,0.3,1533
4,29,410,0.3,1533
5,21,408,0.3,1533
6,35,411,0.3,1533
7,36,416,0.3,1533
8,37,417,0.3,1533
9,26,421,0.3,1533
10,36,419,0.3,1533
11,25,415,0.3,1533
12,30,419,0.3,1533
13,37,423,0.3,1533
14,38,428,0.3,1533
15,38,429,0.3,1533
16,25,429,0.3,1533
17,35,433,0.3,1533
18,31,427,0.3,1533
19,28,429,0.3,1533
20,34,424,0.3,1533
21,31,424,0.3,1533
22,25,424,0.3,1533
23,31,426,0.3,1533
24,31,427,0.3,1533
25,24,430,0.3,1533
26,21,427,0.3,1533
27,40,428,0.3,1533
28,36,429,0.3,1533
29,27,429,0.3,1533
30,19,431,0.3,1533
31,33,430,0.3,1533
32,32,430,0.3,1533
33,33,432,0.3,1533
34,36,431,0.3,1533
35,27,429,0.3,1533
36,27,430,0.3,1533
37,40,431,0.3,1533
38,32,431,0.3,1533
39,25,428,0.3,1533
40,36,430,0.3,1533
41,17,429,0.3,1533
42,33,433,0.3,1533
43,25,433,0.3,1533
44,38,431,0.3,1533
45,40,429,0.3,1533
46,29,431,0.3,1533
47,33,431,0.3,1533
48,30,427,0.3,1533
49,27,430,0.3,1533
50,29,432,0.3,1533
0,0,448,0.7,1533
1,29,439,0.7,1533
2,24,426,0.7,1533
3,30,416,0.7,1533
4,29,410,0.7,1533
5,21,408,0.7,1533
6,35,411,0.7,1533
7,36,416,0.7,1533
8,37,417,0.7,1533
9,26,421,0.7,1533
10,36,419,0.7,1533
11,25,415,0.7,1533
12,30,419,0.7,1533
13,37,423,0.7,1533
14,38,428,0.7,1533
15,38,429,0.7,1533
16,25,429,0.7,1533
17,35,433,0.7,1533
18,31,427,0.7,1533
19,28,429,0.7,1533
20,34,424,0.7,1533
